0.168;0.089;0.799
0.122;0.319;0.806
-0.108;0.301;0.818
0.104;0.177;0.803
0.004;0.337;0.818
0.122;-0.088;0.806
-0.120;0.195;0.818
-0.108;0.089;0.814
-0.091;0.053;0.815
-0.108;-0.017;0.817
-0.059;0.018;0.818
-0.179;-0.106;0.804
0.016;-0.108;0.818
0.087;-0.106;0.824
0.033;0.301;0.824
0.033;0.213;0.827
-0.055;0.142;0.821
-0.073;0.018;0.818
0.033;-0.017;0.822
0.104;0.036;0.804
